txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status
TXN00014868,2026-01-20 12:13:34,VALID,USR16484,MCH9796,10373.11,VALID,UTR8902014532,DUPLICATE,,MISSING,SUCCESS
TXN00003031,2026-03-15 00:00:00,DATE_ONLY,USR47963,MCH9107,4982.81,VALID,UTR8718492946,VALID,5411,VALID,SUCCESS
TXN00013835,2026-01-24 21:08:17,VALID,USR27680,MCH6609,9897.21,VALID,UTR2740449550,VALID,5411,VALID,SUCCESS
TXN00009208,2026-01-29 23:25:09,VALID,USR29988,MCH6674,-17176.94,NEGATIVE,UTR2481576524,VALID,5812,VALID,SUCCESS
TXN00001523,2026-02-07 00:19:58,VALID,USR59082,MCH2986,8797.05,VALID,UTR7365032242,VALID,5812,VALID,SUCCESS
TXN00002663,2026-02-26 11:55:58,VALID,USR81040,MCH7159,5401.36,VALID,UTR2434491753,VALID,5411,VALID,SUCCESS
TXN00000531,2026-03-24 03:33:52,VALID,USR87059,MCH2398,20324.4,VALID,UTR3664572467,VALID,5912,VALID,SUCCESS
TXN00003077,2026-02-26 15:17:25,VALID,USR47405,MCH7343,23668.88,VALID,UTR8248929926,VALID,4131,VALID,SUCCESS
TXN00016976,2026-03-01 20:34:40,VALID,USR93330,MCH3309,16233.24,VALID,UTR4037587276,VALID,5411,VALID,PROCESSING
TXN00016462,2026-07-02 08:14:47,VALID,USR68337,MCH9483,20947.26,VALID,UTR0986025378,VALID,5411,VALID,SUCCESS
TXN00014952,2026-03-12 09:53:07,VALID,USR27405,MCH2020,3757.93,VALID,UTR7111551955,VALID,,MISSING,SUCCESS
TXN00005031,2026-03-05 15:53:57,VALID,USR63626,MCH8980,7576.35,VALID,UTR1128602439,VALID,7011,VALID,SUCCESS
TXN00014087,2026-01-09 08:06:18,VALID,USR64203,MCH4836,18696.65,VALID,UTR4913175578,VALID,5812,VALID,SUCCESS
TXN00001325,2026-01-27 10:22:46,VALID,USR90944,MCH5397,24397.0,VALID,UTR3907626365,VALID,5912,VALID,SUCCESS
TXN00000907,2026-03-13 07:49:17,VALID,USR51793,MCH2723,20437.91,VALID,UTR6734061273,VALID,5411,VALID,SUCCESS
TXN00009560,2026-02-27 21:03:48,VALID,USR98095,MCH9123,14674.64,VALID,UTR5004405426,VALID,5411,VALID,SUCCESS
TXN00004051,2026-01-08 14:44:59,VALID,USR93683,MCH5146,23361.0,VALID,UTR4650796095,VALID,5812,VALID,SUCCESS
TXN00011991,2026-02-14 00:10:35,VALID,USR60047,MCH8389,2520.01,VALID,UTR6606324895,VALID,,MISSING,SUCCESS
TXN00003495,2026-01-15 20:56:53,VALID,USR18542,MCH9853,16479.54,VALID,UTR0500956878,VALID,,MISSING,PROCESSING
TXN00006619,2026-02-23 17:06:38,VALID,USR38189,MCH4170,12547.46,VALID,UTR5013298779,VALID,7011,VALID,SUCCESS
TXN00015809,2026-12-02 15:46:31,VALID,USR49477,MCH4197,22148.21,VALID,UTR2447869177,VALID,5411,VALID,SUCCESS
TXN00011540,2026-01-16 22:29:01,VALID,USR70475,MCH2093,17706.6,VALID,UTR5337788089,VALID,5411,VALID,SUCCESS
TXN00001642,2026-01-28 22:13:49,VALID,USR76561,MCH8265,21052.41,VALID,,MISSING,5411,VALID,SUCCESS
TXN00015355,2026-02-17 00:14:52,VALID,USR64233,MCH2637,9539.58,VALID,UTR9158286666,VALID,,MISSING,FAILED
TXN00000132,2026-01-31 15:03:31,VALID,USR43994,MCH5882,5560.47,VALID,UTR6137977201,DUPLICATE,5812,VALID,SUCCESS
TXN00006320,2026-06-03 22:56:02,VALID,USR23398,MCH4711,742.19,VALID,UTR4340638922,VALID,5812,VALID,SUCCESS
TXN00008066,2026-03-20 03:06:18,VALID,USR90493,MCH4816,381.25,VALID,UTR1936909825,VALID,5812,VALID,SUCCESS
TXN00014075,2026-01-23 16:36:52,VALID,USR74668,MCH7301,3660.81,VALID,UTR6352871603,VALID,7011,VALID,FAILED
TXN00015127,2026-02-22 00:02:43,VALID,USR89478,MCH1683,16012.28,VALID,UTR0715628547,VALID,5411,VALID,SUCCESS
TXN00013146,2026-03-12 16:02:47,VALID,USR72549,MCH3572,18171.25,VALID,UTR8533537642,VALID,5411,VALID,SUCCESS
TXN00003904,2026-03-10 15:49:28,VALID,USR30722,MCH2232,6286.72,VALID,UTR3287642861,VALID,4131,VALID,SUCCESS
TXN00018925,2026-01-31 19:26:34,VALID,USR26208,MCH6036,6270.0,VALID,UTR1918249122,DUPLICATE,5411,VALID,SUCCESS
TXN00006959,2026-11-03 14:25:27,VALID,USR30787,MCH8975,17568.71,VALID,UTR2542128457,VALID,7011,VALID,SUCCESS
TXN00019885,2026-03-24 20:33:59,VALID,USR28528,MCH5078,15098.98,VALID,UTR5452684545,VALID,5912,VALID,SUCCESS
TXN00002539,2026-02-12 11:23:05,VALID,USR13072,MCH5845,18838.16,VALID,UTR5928104360,VALID,,MISSING,FAILED
TXN00019835,2026-01-07 11:35:24,VALID,USR48760,MCH8851,7974.41,VALID,UTR3921313841,VALID,7011,VALID,SUCCESS
TXN00001073,2026-02-12 06:57:43,VALID,USR42747,MCH6341,1061.91,VALID,UTR1861693921,VALID,5912,VALID,SUCCESS
TXN00014693,2026-02-24 13:53:09,VALID,USR64285,MCH1254,20181.42,VALID,UTR9463441956,VALID,,MISSING,SUCCESS
TXN00004735,2026-09-03 21:48:59,VALID,USR96232,MCH8250,10769.09,VALID,UTR8453966842,VALID,5912,VALID,SUCCESS
TXN00018314,2026-01-07 02:15:17,VALID,USR23101,MCH4314,5344.1,VALID,UTR1634009353,VALID,,MISSING,SUCCESS
TXN00004606,2026-01-10 05:53:26,VALID,USR29111,MCH6085,22425.91,VALID,UTR1252403861,VALID,5411,VALID,SUCCESS
TXN00016468,2026-02-26 02:32:58,VALID,USR63631,MCH8086,4240.46,VALID,UTR0303675906,VALID,5912,VALID,SUCCESS
TXN00011198,2026-01-16 19:53:07,VALID,USR76801,MCH8845,8184.02,VALID,UTR6365752601,VALID,5812,VALID,FAILED
TXN00000741,2026-02-12 22:18:25,VALID,USR26260,MCH2132,11572.37,VALID,UTR0579751602,VALID,7011,VALID,FAILED
TXN00007621,2026-03-17 16:46:10,VALID,USR50729,MCH1149,21527.22,VALID,UTR7334505742,VALID,5411,VALID,SUCCESS
TXN00016121,2026-03-10 17:11:11,VALID,USR67936,MCH6815,20754.62,VALID,UTR8073695445,VALID,5912,VALID,SUCCESS
TXN00001724,2026-09-01 18:01:33,VALID,USR37443,MCH5752,2535.13,VALID,UTR3042928345,VALID,5411,VALID,SUCCESS
TXN00017221,2026-02-27 14:27:42,VALID,USR89331,MCH4765,777.87,VALID,UTR2158605456,VALID,4131,VALID,SUCCESS
TXN00009558,2026-01-18 09:03:38,VALID,USR14047,MCH4512,12623.81,VALID,UTR3937177231,VALID,5411,VALID,SUCCESS
TXN00008183,2026-02-06 01:25:04,VALID,USR44900,MCH5247,1734.06,VALID,UTR9793354972,VALID,4131,VALID,FAILED
TXN00009034,2026-05-01 02:50:10,VALID,USR75471,MCH7485,20833.52,VALID,UTR0424909906,VALID,5411,VALID,SUCCESS
TXN00014018,2026-01-10 13:18:35,VALID,USR31412,MCH2709,492.42,VALID,UTR4746724547,VALID,4131,VALID,SUCCESS
TXN00004874,2026-02-23 01:06:08,VALID,USR97275,MCH2554,5944.71,VALID,UTR6830139281,VALID,5812,VALID,SUCCESS
TXN00007864,2026-01-15 12:28:20,VALID,USR44326,MCH1799,15685.19,VALID,UTR3404029102,VALID,5411,VALID,SUCCESS
TXN00009260,2026-01-21 07:07:26,VALID,USR13511,MCH1993,3251.36,VALID,UTR3318919990,VALID,7011,VALID,SUCCESS
TXN00013890,2026-03-16 02:06:38,VALID,USR32631,MCH3066,17074.1,VALID,UTR1073728490,VALID,,MISSING,SUCCESS
TXN00011597,2026-02-09 23:51:55,VALID,USR62076,MCH9201,12879.35,VALID,UTR6192699538,VALID,4131,VALID,SUCCESS
TXN00006434,2026-01-31 12:13:38,VALID,USR64536,MCH2268,12885.0,VALID,UTR8486571709,VALID,7011,VALID,SUCCESS
TXN00018899,2026-01-26 01:11:59,VALID,USR45095,MCH8750,2852.91,VALID,UTR1860286268,VALID,5411,VALID,SUCCESS
TXN00014925,2026-02-02 17:20:12,VALID,USR46409,MCH9839,12792.59,VALID,UTR7578181694,VALID,5812,VALID,SUCCESS
TXN00003304,2026-01-28 22:13:38,VALID,USR58932,MCH3308,8035.84,VALID,UTR7338853254,DUPLICATE,,MISSING,PROCESSING
TXN00003650,2026-02-10 16:54:05,VALID,USR54880,MCH9266,24988.95,VALID,UTR3035221760,VALID,4131,VALID,SUCCESS
TXN00010650,2026-03-15 02:48:01,VALID,USR73237,MCH3005,16988.04,VALID,UTR7789384026,VALID,4131,VALID,SUCCESS
TXN00007685,2026-03-08 04:13:50,VALID,USR23586,MCH8911,2350.5,VALID,UTR3587893816,VALID,5812,VALID,SUCCESS
TXN00005327,2026-02-22 20:49:06,VALID,USR91922,MCH4707,2073.48,VALID,UTR2082515321,VALID,,MISSING,SUCCESS
TXN00010504,2026-05-01 04:56:13,VALID,USR98546,MCH1092,7957.06,VALID,UTR7072038080,VALID,5411,VALID,PROCESSING
TXN00010794,2026-03-27 19:49:13,VALID,USR20726,MCH8708,3276.15,VALID,,MISSING,4131,VALID,SUCCESS
TXN00010924,2026-02-01 02:09:42,VALID,USR56219,MCH8648,644.03,VALID,UTR6296902470,VALID,5411,VALID,SUCCESS
TXN00018115,2026-01-09 14:03:16,VALID,USR70749,MCH8581,6204.95,VALID,UTR4103112668,DUPLICATE,5812,VALID,FAILED
TXN00019006,2026-03-22 15:44:01,VALID,USR93368,MCH8903,11125.63,VALID,UTR0074106871,VALID,5812,VALID,SUCCESS
TXN00011695,2026-03-19 06:00:10,VALID,USR84958,MCH2260,6535.57,VALID,UTR3459814247,VALID,5812,VALID,SUCCESS
TXN00006906,2026-01-03 09:34:06,VALID,USR28596,MCH5935,1318.16,VALID,UTR4825652338,VALID,,MISSING,SUCCESS
TXN00015400,2026-03-25 16:36:48,VALID,USR37425,MCH2956,17114.38,VALID,UTR0529581173,VALID,5912,VALID,FAILED
TXN00004457,2026-03-09 07:49:27,VALID,USR76188,MCH9070,17304.34,VALID,UTR3730271365,VALID,7011,VALID,SUCCESS
TXN00009618,2026-03-27 16:09:00,VALID,USR42016,MCH2046,23469.36,VALID,UTR0424101396,VALID,5812,VALID,SUCCESS
TXN00009599,2026-02-15 04:27:09,VALID,USR62548,MCH6055,6055.23,VALID,UTR6963738630,VALID,5411,VALID,SUCCESS
TXN00007001,2026-01-11 00:00:00,DATE_ONLY,USR24491,MCH7297,980.0,VALID,UTR2758589345,VALID,5411,VALID,FAILED
TXN00014107,2026-03-13 15:12:37,VALID,USR56094,MCH1550,14073.62,VALID,UTR9459408841,VALID,7011,VALID,FAILED
TXN00005819,2026-03-23 19:58:29,VALID,USR22254,MCH3086,23219.8,VALID,UTR4180457033,VALID,5411,VALID,SUCCESS
TXN00007424,2026-02-18 20:50:31,VALID,USR68349,MCH5879,10400.21,VALID,UTR5637613279,VALID,5411,VALID,SUCCESS
TXN00016227,2026-01-10 02:18:57,VALID,USR23596,MCH1190,3603.19,VALID,UTR0181686223,VALID,5912,VALID,SUCCESS
TXN00011908,2026-06-03 07:05:32,VALID,USR39805,MCH6642,11952.15,VALID,UTR6143287418,VALID,5812,VALID,SUCCESS
TXN00001709,2026-01-14 06:43:07,VALID,USR69850,MCH3635,15493.5,VALID,UTR4790657500,VALID,5411,VALID,SUCCESS
TXN00010389,2026-03-15 13:13:10,VALID,USR31212,MCH7781,21709.42,VALID,UTR9755717628,VALID,5411,VALID,SUCCESS
TXN00007106,2026-03-02 03:34:35,VALID,USR12487,MCH9253,1684.11,VALID,UTR5571313548,VALID,5411,VALID,SUCCESS
TXN00012714,2026-07-03 17:21:22,VALID,USR46655,MCH1544,13765.26,VALID,UTR9684280243,VALID,4131,VALID,SUCCESS
TXN00014890,2026-02-06 16:10:16,VALID,USR91727,MCH3150,23014.0,VALID,UTR0892785204,VALID,5912,VALID,SUCCESS
TXN00017784,2026-01-24 04:22:03,VALID,USR36581,MCH7615,450.24,VALID,UTR5637954306,VALID,5411,VALID,SUCCESS
TXN00019903,2026-03-19 23:57:00,VALID,USR93979,MCH2808,3270.25,VALID,UTR8559816280,VALID,4131,VALID,SUCCESS
TXN00000129,2026-03-21 18:56:19,VALID,USR36112,MCH6617,183.73,VALID,UTR9451866254,VALID,7011,VALID,SUCCESS
TXN00003958,2026-02-09 10:06:44,VALID,USR18831,MCH7655,10496.49,VALID,UTR4376766783,VALID,5912,VALID,SUCCESS
TXN00011250,2026-01-22 14:07:52,VALID,USR13692,MCH2616,21306.83,VALID,,MISSING,5411,VALID,SUCCESS
TXN00008272,2026-02-27 00:00:00,DATE_ONLY,USR58732,MCH4024,2708.0,VALID,UTR4907668592,VALID,7011,VALID,SUCCESS
TXN00016287,2026-03-02 21:54:41,VALID,USR52457,MCH7074,24819.75,VALID,UTR5953580178,VALID,5411,VALID,SUCCESS
TXN00000045,2026-02-03 00:50:28,VALID,USR81314,MCH2213,6476.91,VALID,,MISSING,5812,VALID,SUCCESS
TXN00011382,2026-01-12 00:00:00,DATE_ONLY,USR39156,MCH5231,18889.81,VALID,UTR9117439745,VALID,5411,VALID,SUCCESS
TXN00000242,2026-03-27 07:34:13,VALID,USR84447,MCH4965,23848.68,VALID,UTR9623186999,VALID,5411,VALID,SUCCESS
TXN00005839,2026-09-01 16:03:12,VALID,USR51116,MCH2083,15112.0,VALID,UTR7655005022,VALID,4131,VALID,SUCCESS
TXN00019401,2026-03-03 06:23:52,VALID,USR55979,MCH8443,18104.67,VALID,UTR3304339396,VALID,5812,VALID,SUCCESS
TXN00012043,2026-10-02 05:50:48,VALID,USR62453,MCH1894,21112.0,VALID,UTR0669749224,VALID,5411,VALID,SUCCESS
TXN00001026,2026-03-17 00:00:39,VALID,USR68944,MCH5158,11861.0,VALID,UTR3966755107,VALID,,MISSING,SUCCESS
TXN00003061,2026-03-16 02:12:06,VALID,USR44818,MCH7570,7439.3,VALID,UTR5422186015,VALID,5411,VALID,SUCCESS
TXN00009385,2026-02-22 00:42:13,VALID,USR58705,MCH5390,13376.47,VALID,UTR8501409466,VALID,4131,VALID,SUCCESS
TXN00014118,2026-03-08 13:56:35,VALID,USR55129,MCH1157,1592.35,VALID,UTR0705202924,VALID,7011,VALID,SUCCESS
TXN00004502,2026-03-10 22:45:05,VALID,USR10561,MCH4449,12847.56,VALID,UTR5301719751,VALID,,MISSING,FAILED
TXN00006535,2026-02-03 02:14:52,VALID,USR47737,MCH2847,1894.55,VALID,UTR3667401486,VALID,5812,VALID,SUCCESS
TXN00007700,2026-03-10 01:51:31,VALID,USR80366,MCH3635,6938.69,VALID,UTR1275333730,VALID,7011,VALID,SUCCESS
TXN00004369,2026-01-16 22:58:22,VALID,USR17700,MCH5988,4092.54,VALID,UTR2118402251,VALID,5411,VALID,SUCCESS
TXN00000666,2026-03-18 08:30:37,VALID,USR84620,MCH7376,3830.0,VALID,UTR0380901466,VALID,4131,VALID,SUCCESS
TXN00007529,2026-02-26 02:01:29,VALID,USR61881,MCH5550,16015.68,VALID,UTR2668027225,VALID,5411,VALID,SUCCESS
TXN00010372,2026-03-08 10:02:29,VALID,USR61908,MCH1065,22612.8,VALID,UTR1618074824,VALID,,MISSING,SUCCESS
TXN00011660,2026-02-18 05:58:53,VALID,USR66343,MCH6666,7477.09,VALID,UTR0956974536,VALID,5411,VALID,SUCCESS
TXN00001176,2026-01-28 11:26:05,VALID,USR69151,MCH2440,13504.23,VALID,UTR2663026745,VALID,5411,VALID,SUCCESS
TXN00012193,2026-03-10 23:00:55,VALID,USR16487,MCH5328,23532.06,VALID,UTR0103525228,VALID,5812,VALID,SUCCESS
TXN00010513,2026-01-03 19:43:36,VALID,USR32389,MCH9478,8181.17,VALID,UTR9641358999,VALID,5812,VALID,SUCCESS
TXN00017396,2026-02-13 07:37:22,VALID,USR96000,MCH9309,24545.38,VALID,UTR5243079830,VALID,5812,VALID,SUCCESS
TXN00015897,2026-03-16 10:36:17,VALID,USR19899,MCH9158,17009.84,VALID,UTR0033665918,VALID,7011,VALID,SUCCESS
TXN00000815,2026-03-19 19:26:09,VALID,USR72517,MCH8900,21748.71,VALID,UTR1200746516,VALID,,MISSING,SUCCESS
TXN00012986,2026-03-02 00:00:00,DATE_ONLY,USR86269,MCH2467,22704.22,VALID,UTR7189439464,VALID,5912,VALID,SUCCESS
TXN00015402,2026-09-03 11:58:13,VALID,USR20007,MCH6541,3830.69,VALID,UTR2568213106,VALID,5411,VALID,SUCCESS
TXN00019648,2026-02-01 16:06:29,VALID,USR27454,MCH8646,20840.03,VALID,UTR5281992903,VALID,4131,VALID,SUCCESS
TXN00016711,2026-03-08 06:02:47,VALID,USR42837,MCH5807,18537.46,VALID,UTR4013640791,VALID,7011,VALID,SUCCESS
TXN00010381,2026-01-05 10:13:27,VALID,USR45409,MCH5394,19716.66,VALID,UTR8156480281,VALID,4131,VALID,SUCCESS
TXN00011828,2026-03-05 19:55:27,VALID,USR22598,MCH5434,23399.52,VALID,UTR9512069766,VALID,,MISSING,SUCCESS
TXN00009962,2026-03-30 08:45:36,VALID,USR27276,MCH3216,14271.53,VALID,UTR3807429448,VALID,5411,VALID,SUCCESS
TXN00016242,2026-01-03 01:02:37,VALID,USR15066,MCH2056,15112.99,VALID,UTR9779828144,VALID,5411,VALID,SUCCESS
TXN00001192,2026-02-23 17:25:11,VALID,USR10832,MCH1114,14558.44,VALID,,MISSING,5411,VALID,SUCCESS
TXN00012029,2026-02-16 10:40:20,VALID,USR23311,MCH5040,11202.8,VALID,UTR5955903874,VALID,,MISSING,SUCCESS
TXN00014316,2026-02-13 18:45:25,VALID,USR19656,MCH2337,17984.52,VALID,,MISSING,,MISSING,SUCCESS
TXN00003785,2026-02-16 13:04:10,VALID,USR82432,MCH4877,20026.51,VALID,UTR6044890981,VALID,7011,VALID,SUCCESS
TXN00000291,2026-02-02 19:47:47,VALID,USR51727,MCH8438,772.2,VALID,UTR7798128877,VALID,4131,VALID,SUCCESS
TXN00001593,2026-03-26 17:15:25,VALID,USR78238,MCH9568,3218.57,VALID,UTR7921959156,VALID,5812,VALID,SUCCESS
TXN00003486,2026-04-03 00:18:18,VALID,USR23936,MCH8356,14825.08,VALID,UTR6500361113,VALID,,MISSING,SUCCESS
TXN00015813,2026-03-14 00:00:00,DATE_ONLY,USR16930,MCH5924,15211.36,VALID,UTR3485984280,VALID,5411,VALID,SUCCESS
TXN00003936,2026-03-07 10:36:38,VALID,USR63669,MCH4574,13666.0,VALID,UTR6719317816,VALID,5912,VALID,SUCCESS
TXN00010541,2026-01-20 09:55:51,VALID,USR85934,MCH7325,2622.82,VALID,UTR4365670254,DUPLICATE,7011,VALID,FAILED
TXN00002382,2026-02-07 12:45:35,VALID,USR57633,MCH8586,21440.48,VALID,UTR3117265250,VALID,5411,VALID,SUCCESS
TXN00001970,2026-03-02 14:45:54,VALID,USR12673,MCH7441,664.66,VALID,UTR9514035995,VALID,5912,VALID,SUCCESS
TXN00014658,2026-02-15 16:50:30,VALID,USR54839,MCH8817,17116.77,VALID,UTR6392419611,VALID,5912,VALID,SUCCESS
TXN00018516,2026-01-28 23:14:57,VALID,USR32612,MCH3765,9388.7,VALID,UTR3199379229,VALID,7011,VALID,SUCCESS
TXN00005676,2026-02-22 13:40:03,VALID,USR97439,MCH4719,-845.26,NEGATIVE,UTR1673088613,VALID,5411,VALID,SUCCESS
TXN00015037,2026-01-12 05:33:02,VALID,USR45222,MCH4974,9603.04,VALID,UTR3558022019,VALID,,MISSING,SUCCESS
TXN00019767,2026-02-10 14:21:14,VALID,USR82139,MCH4060,9869.87,VALID,,MISSING,,MISSING,SUCCESS
TXN00019202,2026-02-19 09:16:49,VALID,USR14886,MCH2444,8431.21,VALID,UTR7257217340,VALID,5411,VALID,SUCCESS
TXN00006392,2026-01-17 04:37:21,VALID,USR68632,MCH1830,10347.5,VALID,,MISSING,4131,VALID,SUCCESS
TXN00013356,2026-01-28 07:30:10,VALID,USR93242,MCH8020,18119.0,VALID,UTR6218297389,VALID,5812,VALID,FAILED
TXN00006104,2026-03-26 05:24:58,VALID,USR39348,MCH6404,22648.73,VALID,UTR4994767048,VALID,5411,VALID,SUCCESS
TXN00009795,2026-02-07 08:10:17,VALID,USR54221,MCH5128,12855.63,VALID,UTR2885993176,VALID,,MISSING,FAILED
TXN00019598,2026-02-10 07:54:20,VALID,USR65235,MCH6245,-10780.52,NEGATIVE,UTR1611702612,VALID,5912,VALID,SUCCESS
TXN00004578,2026-02-11 13:42:05,VALID,USR33458,MCH6433,5250.16,VALID,UTR7632260287,VALID,5411,VALID,SUCCESS
TXN00010173,2026-03-16 15:13:04,VALID,USR62345,MCH7620,12833.41,VALID,UTR4486937592,VALID,4131,VALID,SUCCESS
TXN00007365,2026-03-21 17:46:31,VALID,USR48384,MCH4887,12008.57,VALID,UTR0516798383,VALID,5411,VALID,PROCESSING
TXN00008327,2026-02-25 00:30:38,VALID,USR43697,MCH2627,3157.26,VALID,UTR0152832844,VALID,5812,VALID,FAILED
TXN00006803,2026-01-19 18:52:56,VALID,USR16346,MCH8360,5492.54,VALID,UTR5304766429,VALID,5812,VALID,PROCESSING
TXN00004831,2026-01-28 15:54:48,VALID,USR15269,MCH4550,19913.05,VALID,UTR1145135887,VALID,5912,VALID,SUCCESS
TXN00015999,2026-03-20 15:31:08,VALID,USR62995,MCH8503,18629.55,VALID,UTR8187637732,VALID,4131,VALID,SUCCESS
TXN00006304,2026-02-23 05:15:21,VALID,USR73347,MCH7853,19449.96,VALID,UTR2148355559,VALID,5812,VALID,SUCCESS
TXN00019271,2026-01-03 15:43:49,VALID,USR90022,MCH9681,12367.62,VALID,UTR6055752338,VALID,5411,VALID,SUCCESS
TXN00017381,2026-01-28 06:58:13,VALID,USR80663,MCH8774,18034.14,VALID,UTR1507540457,VALID,,MISSING,SUCCESS
TXN00007985,2026-01-23 18:43:15,VALID,USR83152,MCH3676,-10972.41,NEGATIVE,UTR0505614019,VALID,5912,VALID,SUCCESS
TXN00008548,2026-01-27 19:01:36,VALID,USR90658,MCH8475,9347.52,VALID,UTR1510896220,VALID,4131,VALID,SUCCESS
TXN00007038,2026-03-04 21:48:39,VALID,USR70746,MCH5093,11221.33,VALID,UTR4999086339,VALID,5411,VALID,SUCCESS
TXN00016441,2026-02-10 04:33:36,VALID,USR60171,MCH5420,9877.39,VALID,UTR7548175185,VALID,,MISSING,SUCCESS
TXN00003888,2026-02-20 20:52:44,VALID,USR57123,MCH9078,15889.0,VALID,UTR4509463138,VALID,5411,VALID,SUCCESS
TXN00009749,2026-02-03 10:11:40,VALID,USR49499,MCH8965,911.0,VALID,UTR0191167901,VALID,4131,VALID,SUCCESS
TXN00009847,2026-03-24 05:11:45,VALID,USR96938,MCH2133,21200.81,VALID,UTR7508372790,VALID,5812,VALID,SUCCESS
TXN00015644,2026-03-24 00:00:00,DATE_ONLY,USR49902,MCH3193,7218.57,VALID,UTR8980118818,VALID,5411,VALID,SUCCESS
TXN00007350,2026-01-06 10:17:03,VALID,USR98367,MCH4774,23516.59,VALID,UTR7356298728,VALID,7011,VALID,SUCCESS
TXN00019231,2026-03-27 16:06:14,VALID,USR58918,MCH6901,9050.82,VALID,UTR5767212797,VALID,7011,VALID,SUCCESS
TXN00003193,2026-05-03 15:38:15,VALID,USR14870,MCH2851,23820.85,VALID,UTR9283955829,VALID,5912,VALID,SUCCESS
TXN00013894,2026-03-24 22:58:43,VALID,USR89692,MCH1546,23276.4,VALID,UTR3462502173,VALID,5912,VALID,SUCCESS
TXN00001120,2026-02-23 21:39:15,VALID,USR52109,MCH1347,3246.58,VALID,UTR7623828107,VALID,5812,VALID,SUCCESS
TXN00001041,2026-02-05 23:29:33,VALID,USR12553,MCH6735,13491.89,VALID,,MISSING,5411,VALID,SUCCESS
TXN00018300,2026-01-01 21:15:04,VALID,USR50732,MCH6688,18641.74,VALID,UTR9369276508,VALID,5411,VALID,SUCCESS
TXN00016862,2026-03-29 09:26:48,VALID,USR54631,MCH2521,7809.18,VALID,UTR7387758188,VALID,7011,VALID,SUCCESS
TXN00001984,2026-10-01 15:06:09,VALID,USR60430,MCH6744,12079.39,VALID,UTR0490046938,VALID,,MISSING,SUCCESS
TXN00008761,2026-03-14 20:27:15,VALID,USR60032,MCH6679,500.07,VALID,UTR6677232733,VALID,5411,VALID,SUCCESS
TXN00000342,2026-03-04 17:42:28,VALID,USR44212,MCH5458,11842.06,VALID,UTR9341709656,VALID,5912,VALID,SUCCESS
TXN00005677,2026-10-02 04:39:31,VALID,USR82127,MCH5238,14499.02,VALID,UTR5901474446,VALID,,MISSING,SUCCESS
TXN00014601,2026-01-22 14:19:55,VALID,USR61745,MCH7179,3906.6,VALID,,MISSING,5912,VALID,SUCCESS
TXN00008777,2026-01-05 05:19:13,VALID,USR76652,MCH2455,24342.57,VALID,UTR4360067384,VALID,5912,VALID,SUCCESS
TXN00018796,2026-03-20 16:00:16,VALID,USR90323,MCH6262,14522.31,VALID,UTR8661130965,VALID,7011,VALID,SUCCESS
TXN00004415,2026-02-05 12:21:34,VALID,USR52848,MCH3048,10275.61,VALID,UTR7923365892,VALID,5912,VALID,SUCCESS
TXN00000510,2026-03-28 09:10:51,VALID,USR12453,MCH7583,18146.0,VALID,UTR5160415994,VALID,5812,VALID,SUCCESS
TXN00019561,2026-02-18 16:34:41,VALID,USR41741,MCH3132,8790.46,VALID,UTR2688202227,VALID,5411,VALID,SUCCESS
TXN00008081,2026-01-14 05:36:11,VALID,USR36516,MCH8436,7851.42,VALID,,MISSING,,MISSING,SUCCESS
TXN00014787,2026-11-03 02:10:12,VALID,USR91293,MCH9985,18498.14,VALID,UTR5423582184,VALID,5411,VALID,SUCCESS
TXN00008541,2026-03-25 01:58:23,VALID,USR49307,MCH4459,14650.44,VALID,UTR7648583817,VALID,5411,VALID,SUCCESS
TXN00013599,2026-01-24 23:54:34,VALID,USR71067,MCH8171,-1314.1,NEGATIVE,UTR4458365104,VALID,4131,VALID,SUCCESS
TXN00000937,2026-02-24 19:07:43,VALID,USR42997,MCH7229,469.58,VALID,UTR1211899798,VALID,,MISSING,SUCCESS
TXN00019815,2026-01-18 09:37:34,VALID,USR30576,MCH4026,13531.36,VALID,UTR1396426411,VALID,5912,VALID,FAILED
TXN00018648,2026-03-14 13:44:40,VALID,USR56448,MCH8515,12688.51,VALID,UTR4781753050,VALID,5411,VALID,SUCCESS
TXN00002778,2026-03-03 21:30:42,VALID,USR73771,MCH6182,4152.09,VALID,UTR2124604638,VALID,7011,VALID,SUCCESS
TXN00013687,2026-03-11 06:06:29,VALID,USR21641,MCH4726,-14334.84,NEGATIVE,UTR6305064169,VALID,,MISSING,SUCCESS
TXN00008905,2026-02-11 18:07:20,VALID,USR61364,MCH6546,15171.92,VALID,UTR0477746914,VALID,4131,VALID,SUCCESS
TXN00014363,2026-01-17 13:30:05,VALID,USR17694,MCH5195,16493.32,VALID,UTR4697438981,VALID,5812,VALID,SUCCESS
TXN00016513,2026-01-12 00:00:00,DATE_ONLY,USR14187,MCH9662,15633.96,VALID,UTR4130076947,VALID,5912,VALID,SUCCESS
TXN00011611,2026-03-26 08:46:36,VALID,USR49988,MCH2896,22589.95,VALID,UTR0644266049,VALID,5912,VALID,SUCCESS
TXN00010671,2026-03-14 13:18:15,VALID,USR10082,MCH3237,22723.1,VALID,,MISSING,,MISSING,SUCCESS
TXN00015471,2026-02-27 10:57:16,VALID,USR75302,MCH5256,1378.0,VALID,UTR3504647138,VALID,5411,VALID,SUCCESS
