txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00003650,2026-02-10 16:54:05,USR54880,MCH9266,24988.95,UTR3035221760,4131,TXN_SUCCESS
TXN00010650,15/03/2026 02:48:01,USR73237,MCH3005,"₹16,988.04",UTR 7789384026,4131,TXN_SUCCESS
TXN00007685,03-08-2026 04:13:50 AM,USR23586,MCH8911,2350.5,UTR3587893816,5812,Success
TXN00005327,22/02/2026 20:49:06,USR91922,MCH4707,2073.48,UTR2082515321,,TXN_SUCCESS
TXN00010504,05/01/2026 04:56:13,USR98546,MCH1092,"₹7,957.06",UTR7072038080,5411,Pending
TXN00010794,2026-03-27 19:49:13,USR20726,MCH8708,"₹3,276.15",,4131,COMPLETED
TXN00010924,2026-02-01 02:09:42,USR56219,MCH8648,644.03,UTR6296902470,05411,SUCCESS
TXN00018115,1767967396,USR70749,MCH8581,"₹6,204.95",UTR4103112668,5812,FAILED
TXN00019006,2026-03-22 15:44:01,USR93368,MCH8903,"11,125.63",UTR 0074106871,5812,Success
TXN00011695,2026-03-19 06:00:10,USR84958,MCH2260,Rs. 6535.57,UTR3459814247,5812,S
TXN00006906,2026-01-03 09:34:06,USR28596,MCH5935,1318.16,UTR 4825652338,,Success
TXN00015400,25/03/2026 16:36:48,USR37425,MCH2956,17114.38,UTR0529581173,5912,F
TXN00004457,2026-03-09 07:49:27,USR76188,MCH9070,"₹17,304.34",UTR3730271365,7011,Success
TXN00009618,2026-03-27 16:09:00,USR42016,MCH2046,23469.36,UTR0424101396,5812,COMPLETED
TXN00009599,02-15-2026 04:27:09 AM,USR62548,MCH6055,6055.23,UTR6963738630,05411,TXN_SUCCESS
TXN00007001,2026/01/11,USR24491,MCH7297,INR 980,UTR2758589345,5411,TXN_FAILED
TXN00014107,13/03/2026 15:12:37,USR56094,MCH1550,14073.62,UTR9459408841,7011,FAILED
TXN00005819,03-23-2026 07:58:29 PM,USR22254,MCH3086,"₹23,219.80",UTR4180457033,05411,Success
TXN00007424,18/02/2026 20:50:31,USR68349,MCH5879,10400.21,UTR5637613279,05411,S
TXN00016227,2026-01-10 02:18:57,USR23596,MCH1190,"₹3,603.19",UTR0181686223,5912,COMPLETED
TXN00011908,06/03/2026 07:05:32,USR39805,MCH6642,11952.15,UTR6143287418,5812,TXN_SUCCESS
TXN00001709,14/01/2026 06:43:07,USR69850,MCH3635,15493.5,UTR4790657500,05411,Success
TXN00010389,1773580390,USR31212,MCH7781,21709.42,UTR9755717628,5411,SUCCESS
TXN00007106,2026-03-02 03:34:35,USR12487,MCH9253,1684.11,UTR5571313548,5411,TXN_SUCCESS
TXN00012714,07/03/2026 17:21:22,USR46655,MCH1544,Rs. 13765.26,UTR9684280243,4131,COMPLETED
TXN00014890,2026-02-06 16:10:16,USR91727,MCH3150,"INR 23,014",UTR0892785204,5912,Success
TXN00017784,24/01/2026 04:22:03,USR36581,MCH7615,Rs. 450.24,UTR5637954306,5411,TXN_SUCCESS
TXN00019903,03-19-2026 11:57:00 PM,USR93979,MCH2808,"₹3,270.25",UTR 8559816280,4131,SUCCESS
TXN00000129,03-21-2026 06:56:19 PM,USR36112,MCH6617,₹183.73,UTR9451866254,7011,Success
TXN00003958,02-09-2026 10:06:44 AM,USR18831,MCH7655,10496.49,UTR4376766783,5912,TXN_SUCCESS
TXN00011250,2026-01-22 14:07:52,USR13692,MCH2616,"₹21,306.83",,05411,S
TXN00008272,2026/02/27,USR58732,MCH4024,"INR 2,708",UTR4907668592,7011,COMPLETED
TXN00016287,2026-03-02 21:54:41,USR52457,MCH7074,24819.75,UTR5953580178,5411,S
TXN00000045,2026-02-03 00:50:28,USR81314,MCH2213,6476.91,,5812,SUCCESS
TXN00011382,2026/01/12,USR39156,MCH5231,18889.81,UTR9117439745,05411,TXN_SUCCESS
TXN00000242,27/03/2026 07:34:13,USR84447,MCH4965,"₹23,848.68",UTR9623186999,05411,Success
TXN00005839,09/01/2026 16:03:12,USR51116,MCH2083,"INR 15,112",UTR7655005022,4131,COMPLETED
TXN00019401,03/03/2026 06:23:52,USR55979,MCH8443,18104.67,UTR3304339396,5812,TXN_SUCCESS
TXN00012043,10/02/2026 05:50:48,USR62453,MCH1894,"INR 21,112",UTR 0669749224,05411,Success
TXN00001026,2026-03-17 00:00:39,USR68944,MCH5158,"INR 11,861",UTR3966755107,,TXN_SUCCESS
TXN00003061,2026-03-16 02:12:06,USR44818,MCH7570,7439.3,UTR5422186015,5411,COMPLETED
TXN00009385,2026-02-22 00:42:13,USR58705,MCH5390,Rs. 13376.47,UTR8501409466,4131,S
TXN00014118,2026-03-08 13:56:35,USR55129,MCH1157,1592.35,UTR0705202924,7011,S
TXN00004502,03-10-2026 10:45:05 PM,USR10561,MCH4449,12847.56,UTR5301719751,,Fail
TXN00006535,2026-02-03 02:14:52,USR47737,MCH2847,Rs. 1894.55,UTR3667401486,5812,S
TXN00007700,2026-03-10 01:51:31,USR80366,MCH3635,6938.69,UTR1275333730,7011,S
TXN00004369,01-16-2026 10:58:22 PM,USR17700,MCH5988,4092.54,UTR2118402251,05411,COMPLETED
TXN00000666,2026-03-18 08:30:37,USR84620,MCH7376,"INR 3,830",UTR0380901466,4131,SUCCESS
TXN00007529,26/02/2026 02:01:29,USR61881,MCH5550,16015.68,UTR2668027225,05411,S
TXN00010372,2026-03-08 10:02:29,USR61908,MCH1065,22612.8,UTR1618074824,,Success
TXN00011660,2026-02-18 05:58:53,USR66343,MCH6666,7477.09,UTR0956974536,05411,TXN_SUCCESS
TXN00001176,2026-01-28 11:26:05,USR69151,MCH2440,"13,504.23",UTR2663026745,5411,TXN_SUCCESS
TXN00012193,2026-03-10 23:00:55,USR16487,MCH5328,Rs. 23532.06,UTR0103525228,5812,COMPLETED
TXN00010513,2026-01-03 19:43:36,USR32389,MCH9478,8181.17,UTR9641358999,5812,SUCCESS
TXN00017396,2026-02-13 07:37:22,USR96000,MCH9309,24545.38,UTR5243079830,5812,SUCCESS
TXN00015897,16/03/2026 10:36:17,USR19899,MCH9158,17009.84,UTR0033665918,7011,SUCCESS
TXN00000815,19/03/2026 19:26:09,USR72517,MCH8900,Rs. 21748.71,UTR1200746516,,S
TXN00012986,2026/03/02,USR86269,MCH2467,22704.22,UTR7189439464,5912,S
TXN00015402,09/03/2026 11:58:13,USR20007,MCH6541,3830.69,UTR2568213106,05411,Success
TXN00019648,02/01/2026 16:06:29,USR27454,MCH8646,20840.03,UTR5281992903,4131,S
TXN00016711,2026-03-08 06:02:47,USR42837,MCH5807,"18,537.46",UTR4013640791,7011,S
TXN00010381,01-05-2026 10:13:27 AM,USR45409,MCH5394,"19,716.66",UTR8156480281,4131,Success
TXN00011828,03-05-2026 07:55:27 PM,USR22598,MCH5434,23399.52,UTR9512069766,,TXN_SUCCESS
TXN00009962,2026-03-30 08:45:36,USR27276,MCH3216,14271.53,UTR3807429448,5411,COMPLETED
TXN00016242,1767402157,USR15066,MCH2056,Rs. 15112.99,UTR9779828144,5411,Success
TXN00001192,2026-02-23 17:25:11,USR10832,MCH1114,14558.44,,5411,SUCCESS
TXN00012029,16/02/2026 10:40:20,USR23311,MCH5040,Rs. 11202.8,UTR5955903874,,COMPLETED
TXN00014316,02-13-2026 06:45:25 PM,USR19656,MCH2337,17984.52,,,COMPLETED
TXN00003785,2026-02-16 13:04:10,USR82432,MCH4877,20026.51,UTR6044890981,7011,TXN_SUCCESS
TXN00000291,2026-02-02 19:47:47,USR51727,MCH8438,772.2,UTR7798128877,4131,TXN_SUCCESS
TXN00001593,03-26-2026 05:15:25 PM,USR78238,MCH9568,3218.57,UTR7921959156,5812,TXN_SUCCESS
TXN00003486,04/03/2026 00:18:18,USR23936,MCH8356,14825.08,UTR6500361113,,COMPLETED
TXN00015813,2026/03/14,USR16930,MCH5924,15211.36,UTR3485984280,05411,COMPLETED
TXN00003936,2026-03-07 10:36:38,USR63669,MCH4574,Rs. 13666.0,UTR6719317816,5912,Success
TXN00010541,2026-01-20 09:55:51,USR85934,MCH7325,"2,622.82",UTR4365670254,7011,TXN_FAILED
TXN00002382,2026-02-07 12:45:35,USR57633,MCH8586,"₹21,440.48",UTR3117265250,05411,S
TXN00001970,2026-03-02 14:45:54,USR12673,MCH7441,664.66,UTR9514035995,5912,SUCCESS
TXN00014658,15/02/2026 16:50:30,USR54839,MCH8817,Rs. 17116.77,UTR6392419611,5912,Success
TXN00018516,28/01/2026 23:14:57,USR32612,MCH3765,9388.7,UTR3199379229,7011,S
TXN00005676,2026-02-22 13:40:03,USR97439,MCH4719,-845.26,UTR1673088613,5411,SUCCESS
TXN00015037,2026-01-12 05:33:02,USR45222,MCH4974,9603.04,UTR 3558022019,,COMPLETED
TXN00019767,2026-02-10 14:21:14,USR82139,MCH4060,9869.87,,,COMPLETED
TXN00019202,02-19-2026 09:16:49 AM,USR14886,MCH2444,8431.21,UTR7257217340,5411,SUCCESS
TXN00006392,2026-01-17 04:37:21,USR68632,MCH1830,10347.5,,4131,Success
TXN00013356,1769585410,USR93242,MCH8020,"INR 18,119",UTR6218297389,5812,FAILED
TXN00006104,2026-03-26 05:24:58,USR39348,MCH6404,22648.73,UTR4994767048,05411,Success
TXN00009795,2026-02-07 08:10:17,USR54221,MCH5128,12855.63,UTR2885993176,,TXN_FAILED
TXN00019598,2026-02-10 07:54:20,USR65235,MCH6245,-10780.52,UTR1611702612,5912,COMPLETED
TXN00004578,02-11-2026 01:42:05 PM,USR33458,MCH6433,5250.16,UTR7632260287,5411,TXN_SUCCESS
TXN00010173,2026-03-16 15:13:04,USR62345,MCH7620,12833.41,UTR4486937592,4131,COMPLETED
TXN00007365,2026-03-21 17:46:31,USR48384,MCH4887,12008.57,UTR0516798383,05411,Pending
TXN00008327,2026-02-25 00:30:38,USR43697,MCH2627,3157.26,UTR0152832844,5812,FAILED
TXN00006803,01-19-2026 06:52:56 PM,USR16346,MCH8360,5492.54,UTR5304766429,5812,Initiated
TXN00004831,2026-01-28 15:54:48,USR15269,MCH4550,19913.05,UTR1145135887,5912,Success
TXN00015999,2026-03-20 15:31:08,USR62995,MCH8503,18629.55,UTR8187637732,4131,S
TXN00006304,02-23-2026 05:15:21 AM,USR73347,MCH7853,"₹19,449.96",UTR2148355559,5812,Success
TXN00019271,2026-01-03 15:43:49,USR90022,MCH9681,12367.62,UTR6055752338,5411,S
TXN00017381,2026-01-28 06:58:13,USR80663,MCH8774,18034.14,UTR1507540457,,COMPLETED
TXN00007985,2026-01-23 18:43:15,USR83152,MCH3676,-10972.41,UTR0505614019,5912,SUCCESS
TXN00008548,1769540496,USR90658,MCH8475,9347.52,UTR 1510896220,4131,Success
TXN00007038,2026-03-04 21:48:39,USR70746,MCH5093,11221.33,UTR4999086339,05411,TXN_SUCCESS
TXN00016441,2026-02-10 04:33:36,USR60171,MCH5420,Rs. 9877.39,UTR7548175185,,TXN_SUCCESS
TXN00003888,2026-02-20 20:52:44,USR57123,MCH9078,15889.0,UTR4509463138,5411,S
TXN00009749,1770113500,USR49499,MCH8965,INR 911,UTR0191167901,4131,SUCCESS
TXN00009847,03-24-2026 05:11:45 AM,USR96938,MCH2133,21200.81,UTR7508372790,5812,S
TXN00015644,2026/03/24,USR49902,MCH3193,7218.57,UTR8980118818,05411,S
TXN00007350,2026-01-06 10:17:03,USR98367,MCH4774,23516.59,UTR7356298728,7011,SUCCESS
TXN00019231,03-27-2026 04:06:14 PM,USR58918,MCH6901,9050.82,UTR5767212797,7011,TXN_SUCCESS
TXN00003193,05/03/2026 15:38:15,USR14870,MCH2851,23820.85,UTR9283955829,5912,TXN_SUCCESS
TXN00013894,1774393123,USR89692,MCH1546,23276.4,UTR3462502173,5912,S
TXN00001120,2026-02-23 21:39:15,USR52109,MCH1347,3246.58,UTR7623828107,5812,SUCCESS
TXN00001041,2026-02-05 23:29:33,USR12553,MCH6735,"13,491.89",,05411,TXN_SUCCESS
TXN00018300,2026-01-01 21:15:04,USR50732,MCH6688,18641.74,UTR9369276508,5411,COMPLETED
TXN00016862,2026-03-29 09:26:48,USR54631,MCH2521,7809.18,UTR7387758188,7011,Success
TXN00001984,10/01/2026 15:06:09,USR60430,MCH6744,12079.39,UTR0490046938,,COMPLETED
TXN00008761,2026-03-14 20:27:15,USR60032,MCH6679,500.07,UTR6677232733,05411,Success
TXN00000342,1772646148,USR44212,MCH5458,11842.06,UTR9341709656,5912,COMPLETED
TXN00005677,10/02/2026 04:39:31,USR82127,MCH5238,14499.02,UTR5901474446,,COMPLETED
TXN00014601,01-22-2026 02:19:55 PM,USR61745,MCH7179,"₹3,906.60",,5912,SUCCESS
TXN00008777,2026-01-05 05:19:13,USR76652,MCH2455,"₹24,342.57",UTR4360067384,5912,SUCCESS
TXN00018796,03-20-2026 04:00:16 PM,USR90323,MCH6262,14522.31,UTR8661130965,7011,SUCCESS
TXN00004415,02-05-2026 12:21:34 PM,USR52848,MCH3048,10275.61,UTR7923365892,5912,SUCCESS
TXN00000510,2026-03-28 09:10:51,USR12453,MCH7583,"INR 18,146",UTR5160415994,5812,TXN_SUCCESS
TXN00019561,02-18-2026 04:34:41 PM,USR41741,MCH3132,8790.46,UTR2688202227,05411,SUCCESS
TXN00008081,2026-01-14 05:36:11,USR36516,MCH8436,7851.42,,,SUCCESS
TXN00014787,11/03/2026 02:10:12,USR91293,MCH9985,18498.14,UTR5423582184,05411,COMPLETED
TXN00008541,2026-03-25 01:58:23,USR49307,MCH4459,14650.44,UTR7648583817,05411,COMPLETED
TXN00013599,2026-01-24 23:54:34,USR71067,MCH8171,-1314.1,UTR4458365104,4131,TXN_SUCCESS
TXN00000937,2026-02-24 19:07:43,USR42997,MCH7229,Rs. 469.58,UTR1211899798,,Success
TXN00019815,2026-01-18 09:37:34,USR30576,MCH4026,13531.36,UTR1396426411,5912,Declined
TXN00018648,2026-03-14 13:44:40,USR56448,MCH8515,12688.51,UTR4781753050,05411,S
TXN00002778,03/03/2026 21:30:42,USR73771,MCH6182,4152.09,UTR2124604638,7011,S
TXN00013687,03-11-2026 06:06:29 AM,USR21641,MCH4726,-14334.84,UTR6305064169,,TXN_SUCCESS
TXN00008905,02-11-2026 06:07:20 PM,USR61364,MCH6546,15171.92,UTR0477746914,4131,COMPLETED
TXN00014363,2026-01-17 13:30:05,USR17694,MCH5195,16493.32,UTR4697438981,5812,S
TXN00016513,2026/01/12,USR14187,MCH9662,"₹15,633.96",UTR4130076947,5912,TXN_SUCCESS
TXN00011611,03-26-2026 08:46:36 AM,USR49988,MCH2896,"22,589.95",UTR0644266049,5912,TXN_SUCCESS
TXN00010671,03-14-2026 01:18:15 PM,USR10082,MCH3237,22723.1,,,Success
TXN00015471,02-27-2026 10:57:16 AM,USR75302,MCH5256,"INR 1,378",UTR3504647138,05411,S
TXN00014172,2026-01-19 03:01:26,USR81301,MCH5621,₹770.25,UTR8829128253,05411,COMPLETED
TXN00003764,2026-02-22 00:07:16,USR22568,MCH8151,Rs. 7205.75,UTR 0621811083,05411,SUCCESS
TXN00004627,23/03/2026 21:37:37,USR73363,MCH6699,8297.11,UTR5513408904,5812,Success
TXN00018945,1770159344,USR92490,MCH8867,"10,904.00",UTR 9047906511,7011,TXN_SUCCESS
TXN00005998,2026-03-11 00:58:06,USR19743,MCH6816,19131.07,UTR9912164963,5912,Success
TXN00004907,2026-01-15 19:46:16,USR55592,MCH3208,24146.15,UTR2486416909,4131,Pending
TXN00012608,23/02/2026 19:37:23,USR54433,MCH4190,22389.05,UTR1456056192,5912,COMPLETED
TXN00003005,1773998136,USR39805,MCH7815,14297.93,UTR7209424774,5411,Success
TXN00013715,02-19-2026 07:40:10 PM,USR93309,MCH8924,"₹4,741.45",UTR1736212738,4131,Success
TXN00016011,2026-02-26 17:34:51,USR54310,MCH6315,1126.05,UTR8133349405,,SUCCESS
TXN00004034,2026-02-24 18:07:04,USR88616,MCH6454,24814.62,UTR0832832516,7011,TXN_SUCCESS
TXN00011319,2026-01-24 11:29:14,USR37710,MCH5109,Rs. 8910.9,UTR6502134611,5812,S
TXN00019869,22/01/2026 00:20:42,USR96985,MCH9366,16351.41,UTR3856390045,5411,Success
TXN00002173,2026-01-29 02:27:38,USR64511,MCH6278,"₹4,380.29",UTR3410449119,5912,S
TXN00011800,1769393189,USR11167,MCH5009,Rs. 9882.96,UTR1972806063,,Fail
TXN00018660,25/01/2026 06:21:41,USR74804,MCH1073,-24028.5,UTR9094931809,4131,TXN_SUCCESS
TXN00010352,21/03/2026 08:50:38,USR24535,MCH8451,"17,233.85",UTR8328502755,05411,COMPLETED
TXN00007801,03-17-2026 07:59:14 AM,USR98934,MCH4434,955.13,UTR8395547686,5812,SUCCESS
TXN00016396,2026-03-30 22:58:50,USR46165,MCH1329,"₹12,067.06",UTR 7690824800,5912,Success
TXN00000890,25/03/2026 04:19:49,USR21974,MCH2918,6086.87,UTR9303524617,,COMPLETED
TXN00011806,01-18-2026 02:04:31 AM,USR81776,MCH7836,2878.51,UTR2917006961,05411,Success
TXN00012507,2026-03-07 09:09:22,USR75962,MCH8193,16638.47,UTR6221270081,5411,TXN_SUCCESS
TXN00002808,06/02/2026 00:24:35,USR99660,MCH3598,4050.17,UTR5803209485,5812,Success
TXN00004259,2026-03-18 14:40:55,USR58546,MCH9481,8874.67,UTR2450897695,5912,Pending
TXN00019529,2026-03-05 14:06:04,USR71242,MCH4130,23129.62,UTR9489546516,5411,TXN_SUCCESS
TXN00007987,2026-01-25 10:22:48,USR73025,MCH4791,19600.97,UTR9934659687,5912,S
TXN00012053,03/01/2026 00:18:54,USR76930,MCH8292,"₹16,262.64",UTR0594599069,5812,S
TXN00019745,2026-01-16 17:42:15,USR34628,MCH6487,22241.02,UTR6501687765,05411,TXN_SUCCESS
TXN00011212,2026-02-21 00:51:35,USR52173,MCH8699,17762.59,UTR1287048483,5812,TXN_SUCCESS
TXN00003939,03-30-2026 07:55:32 AM,USR78224,MCH1479,4281.7,UTR4555626267,7011,S
TXN00008604,01-06-2026 10:18:33 AM,USR70093,MCH4078,3875.57,UTR4217097509,4131,COMPLETED
TXN00007420,2026-01-04 18:57:42,USR61798,MCH9346,17855.84,UTR1079157378,,PENDING
TXN00014615,01-19-2026 04:28:37 PM,USR39338,MCH5680,13403.04,UTR3233445304,7011,FAILED
TXN00004488,01/01/2026 22:19:51,USR51311,MCH4401,8877.25,UTR1738281856,5912,FAILED
TXN00015676,2026-01-13 02:33:08,USR86618,MCH8383,"₹20,329.04",UTR1861769485,5812,SUCCESS
TXN00008017,23/01/2026 06:26:17,USR35557,MCH4755,"₹11,835.60",UTR6146048814,5411,COMPLETED
TXN00019410,2026-03-27 05:37:52,USR85773,MCH1004,8560.11,UTR6827158540,,Success
TXN00017642,16/02/2026 20:47:14,USR28180,MCH8957,"₹13,070.86",UTR7217133814,5411,COMPLETED
TXN00011019,2026-02-13 03:06:30,USR32308,MCH9054,"9,952.99",,05411,COMPLETED
TXN00015599,03-11-2026 05:55:45 AM,USR70251,MCH6023,Rs. 18675.12,UTR3784217309,7011,TXN_SUCCESS
TXN00010649,24/02/2026 05:22:08,USR53238,MCH8731,-24814.82,UTR1509546385,5912,S
TXN00007780,03-16-2026 04:51:37 AM,USR24601,MCH5003,12960.28,UTR7783263492,4131,TXN_SUCCESS
TXN00018018,2026-01-05 20:16:48,USR61252,MCH8736,22233.36,,05411,Success
TXN00013261,2026-01-14 19:57:25,USR52964,MCH9576,18671.79,UTR1825272362,,TXN_SUCCESS
TXN00006006,2026-01-24 07:56:39,USR32111,MCH7861,"24,058.83",,,Success
TXN00013486,2026-03-03 23:39:50,USR12871,MCH3746,24787.78,UTR1803096867,05411,SUCCESS
TXN00001664,07/02/2026 00:38:35,USR84136,MCH8363,12429.12,UTR0111953121,5812,COMPLETED
TXN00018720,03-10-2026 11:56:16 AM,USR80601,MCH9815,23044.66,UTR8442069365,05411,SUCCESS
TXN00019349,2026-03-23 16:40:35,USR63546,MCH1032,16939.09,UTR2312707059,5912,S
TXN00015301,2026-01-24 18:53:37,USR23076,MCH2037,Rs. 24738.81,UTR4027824881,7011,SUCCESS
TXN00004336,2026-01-12 06:27:40,USR30629,MCH7594,1373.59,UTR 6191174689,5411,TXN_SUCCESS
TXN00005017,2026-01-05 11:08:41,USR23449,MCH6446,1047.02,UTR5321374490,,Declined
TXN00010459,2026-01-19 15:09:57,USR12593,MCH2092,515.7,UTR 9908827562,5812,Declined
TXN00017504,01-17-2026 02:47:04 PM,USR98841,MCH4476,1927.72,UTR5957103270,5812,TXN_SUCCESS
TXN00014424,1770762931,USR88019,MCH3825,2495.55,,05411,Success
TXN00009909,25/02/2026 17:26:09,USR27864,MCH7875,4221.18,UTR5773790467,7011,TXN_SUCCESS
TXN00004388,2026-02-11 22:56:46,USR97591,MCH6905,"INR 1,227",UTR4737692144,05411,Declined
TXN00000888,2026-03-09 12:41:09,USR82348,MCH8189,5962.19,UTR8907591952,5812,S
TXN00015509,2026-03-21 15:55:21,USR80456,MCH9038,11972.77,UTR 0442240295,5812,S
TXN00013015,2026-02-14 02:37:05,USR52118,MCH5682,23975.59,UTR4984268155,5411,TXN_SUCCESS
TXN00019298,2026-01-11 15:25:16,USR67712,MCH6458,14518.37,UTR3903793164,05411,COMPLETED
TXN00010506,2026-03-13 21:17:47,USR29749,MCH5432,"10,799.00",UTR5365532852,7011,COMPLETED
TXN00017756,2026-02-07 03:20:31,USR27970,MCH1006,Rs. 8263.87,UTR7972142384,5411,S
TXN00001206,2026-02-16 11:29:05,USR79778,MCH1757,19262.48,UTR3584494229,,COMPLETED
TXN00000122,08/03/2026 11:16:00,USR28405,MCH5021,22403.32,UTR5772774737,5912,PROCESSING
TXN00006672,2026-03-11 02:47:14,USR47990,MCH5052,"₹20,194.48",UTR 3325866293,,TXN_SUCCESS
TXN00004042,02-22-2026 11:36:06 AM,USR49258,MCH5262,7243.09,UTR2825605876,5912,COMPLETED
TXN00005064,2026-02-01 18:39:59,USR40058,MCH8690,8203.82,UTR4189853468,5812,Success
TXN00015368,2026-03-19 05:00:29,USR96271,MCH4646,"INR 11,287",UTR 3448957670,5411,SUCCESS
TXN00004511,2026-03-15 21:23:25,USR66362,MCH9969,4368.49,,,TXN_SUCCESS
TXN00015911,2026-01-11 00:09:30,USR57660,MCH5262,23326.04,UTR0064280767,,COMPLETED
TXN00016653,31/01/2026 00:18:07,USR16353,MCH1489,9894.1,UTR6063997654,,S
TXN00003519,2026-02-21 00:31:09,USR72636,MCH3359,"INR 1,785",UTR5574668269,,COMPLETED
TXN00003482,2026-03-16 17:51:34,USR78835,MCH9216,14319.45,UTR2927437196,,TXN_SUCCESS
TXN00004404,15/03/2026 01:02:43,USR14112,MCH6469,"₹8,959.91",UTR7226726723,05411,S
TXN00003088,2026-02-15 16:32:48,USR24770,MCH7024,394.72,UTR5943938104,5912,S
TXN00017473,24/02/2026 11:07:42,USR69753,MCH7769,11880.67,UTR2254027075,5812,SUCCESS
TXN00017472,2026-01-10 23:49:17,USR71491,MCH9585,"INR 8,148",UTR0831730581,5912,PROCESSING
TXN00001257,2026-03-16 01:18:22,USR59873,MCH5921,5021.11,UTR2222737950,05411,SUCCESS
TXN00011572,02-04-2026 05:59:56 AM,USR24663,MCH4709,-11096.7,UTR5171097088,05411,COMPLETED
TXN00001030,2026-02-28 07:03:37,USR61582,MCH9711,20724.6,UTR0801433182,4131,Success
TXN00014133,2026-01-14 12:12:26,USR97347,MCH1545,10844.24,UTR0178696714,5411,Success
TXN00015840,17/02/2026 11:36:38,USR53940,MCH9095,22297.79,UTR0252303576,7011,TXN_SUCCESS
TXN00011860,2026-02-26 17:34:43,USR68520,MCH1218,18955.65,,5912,TXN_FAILED
TXN00015761,2026-03-01 18:17:21,USR95279,MCH5302,"INR 2,684",UTR7218580246,7011,SUCCESS
TXN00006638,05/03/2026 20:08:12,USR23213,MCH2007,14688.37,UTR1111029904,,TXN_SUCCESS
TXN00014401,1773235286,USR43788,MCH3341,963.46,UTR1742192913,,Success
TXN00012751,11/01/2026 02:40:06,USR33616,MCH4954,-716.84,UTR1493969748,05411,TXN_SUCCESS
TXN00010532,2026-03-17 15:08:38,USR45760,MCH1797,"₹18,972.27",UTR5299084748,7011,Success
TXN00013307,2026/03/18,USR39542,MCH9068,13530.35,UTR2699079155,,F
TXN00007882,2026-01-25 08:48:42,USR95316,MCH4733,"₹11,436.19",UTR0797033411,4131,SUCCESS
TXN00003991,2026-02-02 03:54:59,USR85217,MCH9509,2097.29,UTR2254234095,5812,TXN_SUCCESS
TXN00017078,2026/03/31,USR65818,MCH4779,Rs. 9355.52,UTR6670329812,05411,S
TXN00011904,2026-02-28 19:39:02,USR44351,MCH5166,"₹10,442.23",UTR2206932448,4131,Declined
TXN00014544,2026-03-13 15:27:45,USR82578,MCH6021,7129.37,UTR 7300984779,5411,Success
TXN00008038,03-26-2026 01:20:24 PM,USR67348,MCH5218,"₹21,379.18",UTR1247443886,5812,Success
TXN00000394,01-26-2026 05:58:04 PM,USR10911,MCH2175,"INR 19,413",UTR9218357660,,F
TXN00011722,20/02/2026 02:53:21,USR67284,MCH8330,"₹21,617.83",UTR5012974460,,COMPLETED
TXN00002059,2026-02-16 19:34:57,USR96967,MCH5391,Rs. 16277.83,UTR9103544380,7011,COMPLETED
TXN00007624,1772843132,USR57734,MCH6084,"₹17,268.66",UTR8127620937,5912,COMPLETED
TXN00004732,02/03/2026 17:45:49,USR81573,MCH9885,1699.44,UTR 0920802255,5411,Success
TXN00009222,2026-03-09 22:45:40,USR73418,MCH2815,Rs. 14735.79,UTR2133799901,,Success
TXN00012604,2026-03-13 13:31:01,USR75561,MCH6508,9716.8,UTR5161017955,5411,Success
TXN00018113,2026-03-16 10:42:10,USR45276,MCH7559,1172.5,UTR6939661319,7011,S
TXN00017850,2026-01-17 13:49:06,USR68660,MCH7861,"₹21,058.63",UTR9495849503,7011,SUCCESS
TXN00001083,28/01/2026 01:56:59,USR46181,MCH9509,10445.34,UTR8230430347,,TXN_SUCCESS
TXN00017818,2026-01-18 23:15:53,USR79569,MCH5706,15687.15,UTR 5293151660,,Success
TXN00001436,2026-02-23 11:32:52,USR11877,MCH5034,759.04,UTR5357054039,4131,COMPLETED
TXN00009275,2026-01-28 21:11:41,USR37945,MCH9018,17989.56,UTR0993799676,,TXN_SUCCESS
TXN00009724,15/01/2026 05:53:41,USR89356,MCH9773,18401.03,UTR4282870718,5411,S
TXN00005441,01-08-2026 01:00:39 AM,USR76219,MCH9536,11513.62,UTR 1564205175,,TXN_SUCCESS
TXN00005912,22/03/2026 16:04:04,USR46673,MCH6924,23165.37,UTR 5037620767,,S
TXN00009262,2026/01/06,USR94525,MCH1450,Rs. 12678.18,UTR7196840424,05411,TXN_SUCCESS
TXN00008164,2026/01/28,USR73999,MCH5772,12028.73,UTR 6553214987,5411,COMPLETED
TXN00003383,2026-03-23 04:29:40,USR91295,MCH5826,788.42,UTR9794221213,7011,TXN_FAILED
TXN00011118,26/03/2026 07:23:33,USR71343,MCH8968,13224.84,UTR3074066214,05411,Success
TXN00011559,2026-02-16 04:57:11,USR71946,MCH1351,3066.0,UTR 4303371191,5812,Success
TXN00003328,2026-01-24 12:58:05,USR41697,MCH2286,"₹12,955.02",UTR4399959841,,SUCCESS
TXN00002392,02-02-2026 08:47:23 AM,USR71634,MCH1501,"₹4,179.84",UTR6034166084,5812,TXN_SUCCESS
TXN00015312,2026-03-14 08:26:32,USR27539,MCH6284,17471.19,UTR6004012531,7011,Success
TXN00005508,2026-03-03 18:25:21,USR90199,MCH1384,"₹8,077.02",UTR6789957865,5812,TXN_SUCCESS
TXN00013120,2026-02-16 17:13:20,USR84675,MCH8353,5158.37,UTR9266736042,5912,SUCCESS
